ts,DE_load_actual_entsoe_transparency,DE_wind_generation_actual,DE_wind_onshore_generation_actual,DE_wind_offshore_generation_actual,DE_solar_generation_actual,DE_price_day_ahead,DE_renew_generation_actual,DE_residual_load,DE_renew_share,hour,dayofweek,month,is_weekend,load_lag_24h,price_lag_24h,load_diff_24h,price_diff_24h,price_diff_1h
2016-09-25,42936.75,7344.916666666667,5618.916666666667,1726.0833333333333,6397.5,22.5,13742.416666666666,29194.333333333332,0.31581202933874614,11.5,6,9,1,46237.875,27.416666666666668,-3301.125,-4.916666666666667,-0.041666666666666664
2016-09-26,56046.166666666664,2064.5,1926.7916666666667,137.66666666666666,4620.541666666667,32.75,6685.041666666667,49361.125,0.11427824512826583,11.5,0,9,0,42936.75,22.5,13109.416666666666,10.25,0.375
2016-09-27,57261.041666666664,3790.0833333333335,2426.125,1363.875,5150.75,33.541666666666664,8940.833333333334,48320.208333333336,0.15176182045062367,11.5,1,9,0,56046.166666666664,32.75,1214.875,0.7916666666666666,-0.2916666666666667
2016-09-28,58475.0,19296.0,16280.625,3015.5,4234.375,25.583333333333332,23530.375,34944.625,0.39514081491718334,11.5,2,9,0,57261.041666666664,33.541666666666664,1213.9583333333333,-7.958333333333333,-0.125
2016-09-29,59080.041666666664,21430.041666666668,18386.666666666668,3043.5,5299.541666666667,23.916666666666668,26729.583333333332,32350.458333333332,0.4443127753499658,11.5,3,9,0,58475.0,25.583333333333332,605.0416666666666,-1.6666666666666667,0.125
2016-09-30,57064.333333333336,9319.833333333334,6762.541666666667,2557.25,3655.5,33.5,12975.333333333334,44089.0,0.22299666703756896,11.5,4,9,0,59080.041666666664,23.916666666666668,-2015.7083333333333,9.583333333333334,0.20833333333333334
2016-10-01,47394.75,4629.0,4195.416666666667,433.7916666666667,2719.2083333333335,32.458333333333336,7348.208333333333,40046.541666666664,0.15226370815193377,11.5,5,10,1,57064.333333333336,33.5,-9669.583333333334,-1.0416666666666667,-0.125
2016-10-02,43276.708333333336,7643.041666666667,7121.166666666667,521.9166666666666,2911.1666666666665,27.0,10554.208333333334,32722.5,0.2405297018947917,11.5,6,10,1,47394.75,32.458333333333336,-4118.041666666667,-5.458333333333333,-0.041666666666666664
2016-10-03,44247.375,8064.958333333333,5957.875,2107.1666666666665,2778.8333333333335,27.833333333333332,10843.791666666666,33403.583333333336,0.24254289958242778,11.5,0,10,0,43276.708333333336,27.0,970.6666666666666,0.8333333333333334,0.041666666666666664
2016-10-04,57700.458333333336,15134.75,12716.958333333334,2417.7083333333335,3228.7083333333335,30.791666666666668,18363.458333333332,39337.0,0.3168023373814225,11.5,1,10,0,44247.375,27.833333333333332,13453.083333333334,2.9583333333333335,0.0
2016-10-05,59349.125,15628.291666666666,13212.708333333334,2415.6666666666665,4525.375,30.041666666666668,20153.666666666668,39195.458333333336,0.3384472678208259,11.5,2,10,0,57700.458333333336,30.791666666666668,1648.6666666666667,-0.75,-0.16666666666666666
2016-10-06,60803.25,14022.875,11563.916666666666,2459.2083333333335,1208.0833333333333,32.375,15230.958333333334,45572.291666666664,0.25400648920646546,11.5,3,10,0,59349.125,30.041666666666668,1454.125,2.3333333333333335,0.25
2016-10-07,59015.958333333336,6134.625,4546.5,1588.2083333333333,1832.0416666666667,38.041666666666664,7966.666666666667,51049.291666666664,0.13475485751354274,11.5,4,10,0,60803.25,32.375,-1787.2916666666667,5.666666666666667,0.25
2016-10-08,49594.458333333336,5691.375,4352.666666666667,1338.6666666666667,2352.375,33.958333333333336,8043.75,41550.708333333336,0.15913239748256,11.5,5,10,1,59015.958333333336,38.041666666666664,-9421.5,-4.083333333333333,-0.16666666666666666
2016-10-09,46196.708333333336,2667.2916666666665,1642.1666666666667,1025.2083333333333,2849.0416666666665,34.0,5516.333333333333,40680.375,0.1181978845507158,11.5,6,10,1,49594.458333333336,33.958333333333336,-3397.75,0.041666666666666664,0.041666666666666664
2016-10-10,58566.625,1484.625,720.0833333333334,764.5416666666666,2687.5833333333335,44.666666666666664,4172.208333333333,54394.416666666664,0.06736227083958256,11.5,0,10,0,46196.708333333336,34.0,12369.916666666666,10.666666666666666,0.041666666666666664
2016-10-11,60396.0,7424.833333333333,4721.708333333333,2703.0833333333335,2017.125,39.166666666666664,9441.958333333334,50954.041666666664,0.15457443023726244,11.5,1,10,0,58566.625,44.666666666666664,1829.375,-5.5,-0.125
2016-10-12,60638.333333333336,8227.375,5441.0,2786.4166666666665,1998.375,38.0,10225.75,50412.583333333336,0.16897875010180377,11.5,2,10,0,60396.0,39.166666666666664,242.33333333333334,-1.1666666666666667,0.08333333333333333
2016-10-13,61055.458333333336,13818.291666666666,11131.875,2686.4583333333335,2218.875,32.291666666666664,16037.166666666666,45018.291666666664,0.2623757181712336,11.5,3,10,0,60638.333333333336,38.0,417.125,-5.708333333333333,-0.3333333333333333
2016-10-14,59445.416666666664,17458.291666666668,14400.375,3058.0,2907.5833333333335,30.875,20365.875,39079.541666666664,0.34235368041424064,11.5,4,10,0,61055.458333333336,32.291666666666664,-1610.0416666666667,-1.4166666666666667,-0.125
2016-10-15,49868.958333333336,8764.916666666666,6646.291666666667,2118.4583333333335,2319.9166666666665,32.625,11084.833333333334,38784.125,0.2216479207937834,11.5,5,10,1,59445.416666666664,30.875,-9576.458333333334,1.75,0.5416666666666666
2016-10-16,45474.625,5222.5,3706.125,1516.4583333333333,4051.375,32.958333333333336,9273.875,36200.75,0.19760335829953588,11.5,6,10,1,49868.958333333336,32.625,-4394.333333333333,0.3333333333333333,-0.08333333333333333
2016-10-17,58995.375,5524.708333333333,4354.166666666667,1170.5833333333333,1949.125,41.375,7473.833333333333,51521.541666666664,0.1288313814601975,11.5,0,10,0,45474.625,32.958333333333336,13520.75,8.416666666666666,0.08333333333333333
2016-10-18,60510.583333333336,6854.291666666667,5198.75,1655.4166666666667,1767.8333333333333,41.041666666666664,8622.125,51888.458333333336,0.14024328748612436,11.5,1,10,0,58995.375,41.375,1515.2083333333333,-0.3333333333333333,-0.08333333333333333
2016-10-19,61036.333333333336,8575.5,7683.041666666667,892.2083333333334,1590.4166666666667,41.041666666666664,10165.916666666666,50870.416666666664,0.16685635783050143,11.5,2,10,0,60510.583333333336,41.041666666666664,525.75,0.0,0.08333333333333333
2016-10-20,61267.083333333336,6032.666666666667,3707.2916666666665,2325.375,1600.375,44.041666666666664,7633.041666666667,53634.041666666664,0.12514513774892996,11.5,3,10,0,61036.333333333336,41.041666666666664,230.75,3.0,0.08333333333333333
2016-10-21,59860.291666666664,5126.25,2705.25,2420.9583333333335,1207.5,41.125,6333.75,53526.541666666664,0.10385843837363921,11.5,4,10,0,61267.083333333336,44.041666666666664,-1406.7916666666667,-2.9166666666666665,0.08333333333333333
2016-10-22,50278.083333333336,3109.0833333333335,1592.375,1516.7916666666667,1763.4583333333333,38.666666666666664,4872.541666666667,45405.541666666664,0.09482639612452264,11.5,5,10,1,59860.291666666664,41.125,-9582.208333333334,-2.4583333333333335,-0.125
2016-10-23,46586.083333333336,3035.7083333333335,2183.5416666666665,852.0833333333334,2520.375,35.875,5556.083333333333,41030.0,0.11393921881526835,11.5,6,10,1,50278.083333333336,38.666666666666664,-3692.0,-2.7916666666666665,-0.125
2016-10-24,60361.083333333336,4647.791666666667,3217.375,1430.3333333333333,1455.875,39.5,6103.666666666667,54257.416666666664,0.09990666228909532,11.5,0,10,0,46586.083333333336,35.875,13775.0,3.625,0.25
2016-10-25,60810.708333333336,1773.1666666666667,1544.9583333333333,228.25,1022.4166666666666,51.166666666666664,2795.5833333333335,58015.125,0.04590271512082184,11.5,1,10,0,60361.083333333336,39.5,449.625,11.666666666666666,0.0
2016-10-26,60350.416666666664,3262.4583333333335,1666.0,1596.4166666666667,1495.625,44.041666666666664,4758.083333333333,55592.333333333336,0.07834275155363124,11.5,2,10,0,60810.708333333336,51.166666666666664,-460.2916666666667,-7.125,-0.16666666666666666
2016-10-27,60711.416666666664,9300.86,6749.613333333334,2551.1633333333334,1933.5416666666667,39.625,11234.401666666667,49477.01500000001,0.1880099721010131,11.5,3,10,0,60350.416666666664,44.041666666666664,361.0,-4.416666666666667,-0.125
2016-10-28,59883.916666666664,13121.571666666669,10007.565,3114.0066666666667,0.0,35.166666666666664,13121.571666666669,46762.345,0.22363402341431285,11.5,4,10,0,60711.416666666664,39.625,-827.5,-4.458333333333333,0.08333333333333333
2016-10-29,49868.541666666664,11400.708333333334,9365.0,2035.8333333333333,2082.9166666666665,34.0,13483.625,36384.916666666664,0.2679931392121051,11.5,5,10,1,59883.916666666664,35.166666666666664,-10015.375,-1.1666666666666667,-0.041666666666666664
2016-10-30,45493.125,3973.7916666666665,3654.5,319.25,2725.125,36.291666666666664,6698.916666666667,38794.208333333336,0.14984550641198743,11.5,6,10,1,49868.541666666664,34.0,-4375.416666666667,2.2916666666666665,0.20833333333333334
2016-10-31,53285.458333333336,2382.5416666666665,1929.0,453.5833333333333,2586.125,43.875,4968.666666666667,48316.791666666664,0.08995519192343472,11.5,0,10,0,45493.125,36.291666666666664,7792.333333333333,7.583333333333333,0.041666666666666664
2016-11-01,51899.625,10276.791666666666,7456.416666666667,2820.2916666666665,2233.3333333333335,33.791666666666664,12510.125,39389.5,0.2375779023890964,11.5,1,11,0,53285.458333333336,43.875,-1385.8333333333333,-10.083333333333334,-0.75
2016-11-02,62055.458333333336,17733.25,15409.291666666666,2323.875,1659.9166666666667,34.875,19393.166666666668,42662.291666666664,0.3149528937931962,11.5,2,11,0,51899.625,33.791666666666664,10155.833333333334,1.0833333333333333,0.75
2016-11-03,62976.791666666664,5162.666666666667,4192.083333333333,965.6666666666666,2221.0416666666665,49.916666666666664,7383.708333333333,55593.083333333336,0.1196295610921222,11.5,3,11,0,62055.458333333336,34.875,921.3333333333334,15.041666666666666,-0.08333333333333333
2016-11-04,61052.625,10703.583333333334,8448.291666666666,2255.2083333333335,1922.9583333333333,40.25,12626.541666666666,48426.083333333336,0.20684565958297843,11.5,4,11,0,62976.791666666664,49.916666666666664,-1924.1666666666667,-9.666666666666666,0.08333333333333333
2016-11-05,52399.0,7591.875,6682.041666666667,909.75,773.2916666666666,38.791666666666664,8365.166666666666,44033.833333333336,0.1623082863733726,11.5,5,11,1,61052.625,40.25,-8653.625,-1.4583333333333333,-0.20833333333333334
2016-11-06,48539.791666666664,8403.041666666666,6689.458333333333,1713.5833333333333,963.7916666666666,35.166666666666664,9366.833333333334,39172.958333333336,0.1951774609568958,11.5,6,11,1,52399.0,38.791666666666664,-3859.2083333333335,-3.625,0.25
2016-11-07,61622.791666666664,6797.791666666667,4622.083333333333,2175.5833333333335,953.125,48.5,7750.916666666667,53871.875,0.13088841935178466,11.5,0,11,0,48539.791666666664,35.166666666666664,13083.0,13.333333333333334,0.08333333333333333
2016-11-08,63317.583333333336,4757.666666666667,4028.0416666666665,729.6666666666666,1135.875,55.916666666666664,5893.541666666667,57424.041666666664,0.09226090082526472,11.5,1,11,0,61622.791666666664,48.5,1694.7916666666667,7.416666666666667,-0.041666666666666664
2016-11-09,63728.708333333336,5333.833333333333,4714.208333333333,619.4583333333334,1577.875,49.5,6911.708333333333,56817.0,0.1087672995451701,11.5,2,11,0,63317.583333333336,55.916666666666664,411.125,-6.416666666666667,-0.125
2016-11-10,63628.666666666664,5468.875,4583.125,885.5833333333334,803.3333333333334,51.541666666666664,6272.208333333333,57356.458333333336,0.10170524322685122,11.5,3,11,0,63728.708333333336,49.5,-100.04166666666667,2.0416666666666665,0.125
2016-11-11,63141.916666666664,4621.75,3809.6666666666665,812.1666666666666,879.875,50.291666666666664,5501.625,57640.291666666664,0.087261564747543,11.5,4,11,0,63628.666666666664,51.541666666666664,-486.75,-1.25,0.125
2016-11-12,53978.5,4930.625,2741.5833333333335,2189.1666666666665,1406.4583333333333,40.708333333333336,6337.083333333333,47641.416666666664,0.11501121636223767,11.5,5,11,1,63141.916666666664,50.291666666666664,-9163.416666666666,-9.583333333333334,-0.2916666666666667
2016-11-13,50099.625,6704.75,5283.208333333333,1421.4166666666667,1911.2916666666667,37.291666666666664,8616.041666666666,41483.583333333336,0.173394788961754,11.5,6,11,1,53978.5,40.708333333333336,-3878.875,-3.4166666666666665,0.041666666666666664
2016-11-14,63087.75,11176.208333333334,8479.041666666666,2697.25,2831.625,47.166666666666664,14007.833333333334,49079.916666666664,0.22114911001782833,11.5,0,11,0,50099.625,37.291666666666664,12988.125,9.875,-0.25
2016-11-15,64749.375,15979.708333333334,14073.958333333334,1905.75,642.2083333333334,38.875,16621.916666666668,48127.458333333336,0.25863100694597857,11.5,1,11,0,63087.75,47.166666666666664,1661.625,-8.291666666666666,0.25
2016-11-16,63858.5,16236.625,13918.541666666666,2318.125,463.5,39.333333333333336,16700.125,47158.375,0.26048397365779724,11.5,2,11,0,64749.375,38.875,-890.875,0.4583333333333333,-0.20833333333333334
2016-11-17,63842.833333333336,22123.416666666668,19280.791666666668,2842.8333333333335,950.75,35.541666666666664,23074.166666666668,40768.666666666664,0.36724633711974414,11.5,3,11,0,63858.5,39.333333333333336,-15.666666666666666,-3.7916666666666665,-1.25
2016-11-18,62995.333333333336,26269.375,23311.708333333332,2957.7083333333335,1104.3333333333333,26.583333333333332,27373.708333333332,35621.625,0.44143737038623865,11.5,4,11,0,63842.833333333336,35.541666666666664,-847.5,-8.958333333333334,0.4166666666666667
2016-11-19,53481.416666666664,16857.333333333332,13942.375,2914.7916666666665,665.125,28.375,17522.458333333332,35958.958333333336,0.3318976874501285,11.5,5,11,1,62995.333333333336,26.583333333333332,-9513.916666666666,1.7916666666666667,0.25
2016-11-20,49890.0,27249.625,24355.75,2893.7916666666665,1953.125,7.375,29202.75,20687.25,0.5811893137356916,11.5,6,11,1,53481.416666666664,28.375,-3591.4166666666665,-21.0,-0.5833333333333334
2016-11-21,62473.458333333336,16352.875,14441.75,1911.1666666666667,1358.625,33.041666666666664,17711.5,44761.958333333336,0.2927241503232197,11.5,0,11,0,49890.0,7.375,12583.458333333334,25.666666666666668,0.9583333333333334
2016-11-22,62661.958333333336,10131.583333333334,7637.208333333333,2494.4166666666665,1105.3333333333333,40.0,11236.916666666666,51425.041666666664,0.1863568069586944,11.5,1,11,0,62473.458333333336,33.041666666666664,188.5,6.958333333333333,0.4166666666666667
2016-11-23,62463.416666666664,3650.0,2972.375,677.5833333333334,1537.2916666666667,44.541666666666664,5187.291666666667,57276.125,0.08356472343833021,11.5,2,11,0,62661.958333333336,40.0,-198.54166666666666,4.541666666666667,-0.08333333333333333
2016-11-24,63322.541666666664,9915.75,9120.958333333334,794.6666666666666,1214.0,39.333333333333336,11129.75,52192.791666666664,0.17896293821883072,11.5,3,11,0,62463.416666666664,44.541666666666664,859.125,-5.208333333333333,0.041666666666666664
2016-11-25,62444.041666666664,5643.833333333333,5438.958333333333,204.95833333333334,1167.5833333333333,42.166666666666664,6811.416666666667,55632.625,0.11126382752769957,11.5,4,11,0,63322.541666666664,39.333333333333336,-878.5,2.8333333333333335,0.16666666666666666
2016-11-26,53299.458333333336,6355.541666666667,4482.541666666667,1873.0,515.75,37.541666666666664,6871.291666666667,46428.166666666664,0.12858801266543854,11.5,5,11,1,62444.041666666664,42.166666666666664,-9144.583333333334,-4.625,-0.5833333333333334
2016-11-27,49073.125,11700.166666666666,9701.833333333334,1998.375,1188.9583333333333,30.041666666666668,12889.125,36184.0,0.26665800886053076,11.5,6,11,1,53299.458333333336,37.541666666666664,-4226.333333333333,-7.5,0.2916666666666667
2016-11-28,63232.208333333336,8432.208333333334,7331.666666666667,1100.6666666666667,2610.9583333333335,42.75,11043.166666666666,52189.041666666664,0.18251878950010766,11.5,0,11,0,49073.125,30.041666666666668,14159.083333333334,12.708333333333334,0.25
2016-11-29,65106.958333333336,9414.125,7442.875,1971.0416666666667,2932.4583333333335,41.875,12346.583333333334,52760.375,0.18760439068351317,11.5,1,11,0,63232.208333333336,42.75,1874.75,-0.875,-0.3333333333333333
2016-11-30,65786.45833333333,20514.666666666668,17365.625,3149.125,1786.5,33.958333333333336,22301.166666666668,43485.291666666664,0.3409494805397156,11.5,2,11,0,65106.958333333336,41.875,679.5,-7.916666666666667,-0.375
2016-12-01,65655.875,28049.833333333332,24922.5,3127.4166666666665,692.0833333333334,26.333333333333332,28741.916666666668,36913.958333333336,0.442919819412245,11.5,3,12,0,65786.45833333333,33.958333333333336,-130.58333333333334,-7.625,-0.5416666666666666
2016-12-02,63296.0,12718.041666666666,10820.25,1897.6666666666667,1414.1666666666667,38.75,14132.208333333334,49163.791666666664,0.23520053018864184,11.5,4,12,0,65655.875,26.333333333333332,-2359.875,12.416666666666666,1.2083333333333333
2016-12-03,54097.041666666664,2978.9166666666665,2685.125,293.7083333333333,2334.25,41.416666666666664,5313.166666666667,48783.875,0.09661483237868289,11.5,5,12,1,63296.0,38.75,-9198.958333333334,2.6666666666666665,-0.08333333333333333
2016-12-04,51211.583333333336,3938.3333333333335,3712.625,225.83333333333334,2001.5416666666667,37.166666666666664,5939.875,45271.708333333336,0.1143144729145071,11.5,6,12,1,54097.041666666664,41.416666666666664,-2885.4583333333335,-4.25,0.08333333333333333
2016-12-05,64295.083333333336,3491.2083333333335,2926.8333333333335,564.4166666666666,1670.3333333333333,46.083333333333336,5161.541666666667,59133.541666666664,0.08063692893833456,11.5,0,12,0,51211.583333333336,37.166666666666664,13083.5,8.916666666666666,0.08333333333333333
2016-12-06,66347.70833333333,3380.9583333333335,2768.375,612.7083333333334,1285.4583333333333,50.583333333333336,4666.416666666667,61681.291666666664,0.07200569428242057,11.5,1,12,0,64295.083333333336,46.083333333333336,2052.625,4.5,-0.08333333333333333
2016-12-07,66875.75,13611.375,11203.083333333334,2408.2916666666665,952.2916666666666,38.875,14563.666666666666,52312.083333333336,0.21684247426425765,11.5,2,12,0,66347.70833333333,50.583333333333336,528.0416666666666,-11.708333333333334,-0.5833333333333334
2016-12-08,65149.75,20369.478333333333,18350.496666666666,2019.1066666666666,1633.2083333333333,30.916666666666668,22002.686666666665,43147.06333333333,0.3419744440265242,11.5,3,12,0,66875.75,38.875,-1726.0,-7.958333333333333,0.16666666666666666
2016-12-09,63071.583333333336,20091.920000000002,17719.18,2372.7400000000002,0.0,35.666666666666664,20091.920000000002,42979.66333333333,0.32489120043472625,11.5,4,12,0,65149.75,30.916666666666668,-2078.1666666666665,4.75,-0.041666666666666664
2016-12-10,53289.375,16129.708333333334,14316.708333333334,1813.0416666666667,1676.5416666666667,30.083333333333332,17806.25,35483.125,0.33730057299715166,11.5,5,12,1,63071.583333333336,35.666666666666664,-9782.208333333334,-5.583333333333333,0.041666666666666664
2016-12-11,50627.791666666664,22570.333333333332,19899.583333333332,2670.6666666666665,473.875,24.958333333333332,23044.208333333332,27583.583333333332,0.4534722408788933,11.5,6,12,1,53289.375,30.083333333333332,-2661.5833333333335,-5.125,-0.08333333333333333
2016-12-12,63231.0,6769.75,6105.333333333333,664.4583333333334,627.4166666666666,44.458333333333336,7397.166666666667,55833.833333333336,0.1333540245413121,11.5,0,12,0,50627.791666666664,24.958333333333332,12603.208333333334,19.5,0.5416666666666666
2016-12-13,64360.291666666664,4403.291666666667,3712.625,690.8333333333334,911.3333333333334,49.541666666666664,5314.625,59045.666666666664,0.0832760150702095,11.5,1,12,0,63231.0,44.458333333333336,1129.2916666666667,5.083333333333333,-0.041666666666666664
2016-12-14,63857.083333333336,2574.4166666666665,1950.6666666666667,623.4583333333334,685.4166666666666,57.0,3259.8333333333335,60597.25,0.0528642656053796,11.5,2,12,0,64360.291666666664,49.541666666666664,-503.2083333333333,7.458333333333333,-0.041666666666666664
2016-12-15,64309.416666666664,7935.208333333333,6064.541666666667,1870.5,657.1666666666666,46.0,8592.375,55717.041666666664,0.13155890832303177,11.5,3,12,0,63857.083333333336,57.0,452.3333333333333,-11.0,0.0
2016-12-16,62809.583333333336,5378.0,4629.916666666667,748.1666666666666,1201.0833333333333,54.458333333333336,6579.083333333333,56230.5,0.10732569626615446,11.5,4,12,0,64309.416666666664,46.0,-1499.8333333333333,8.458333333333334,0.25
2016-12-17,54182.5,3991.3333333333335,2998.4166666666665,993.1666666666666,758.6666666666666,45.125,4750.0,49432.5,0.08772438870041684,11.5,5,12,1,62809.583333333336,54.458333333333336,-8627.083333333334,-9.333333333333334,-0.25
2016-12-18,50102.875,5139.166666666667,4435.833333333333,703.375,351.5416666666667,37.541666666666664,5490.708333333333,44612.166666666664,0.11694227085979535,11.5,6,12,1,54182.5,45.125,-4079.625,-7.583333333333333,0.041666666666666664
2016-12-19,61878.083333333336,3064.0,2818.75,245.16666666666666,750.0,59.25,3814.0,58064.083333333336,0.058831355038387,11.5,0,12,0,50102.875,37.541666666666664,11775.208333333334,21.708333333333332,0.041666666666666664
2016-12-20,63015.75,6882.25,5808.333333333333,1074.0416666666667,1102.2083333333333,49.416666666666664,7984.458333333333,55031.291666666664,0.1271912039193477,11.5,1,12,0,61878.083333333336,59.25,1137.6666666666667,-9.833333333333334,-0.08333333333333333
2016-12-21,62729.791666666664,12898.708333333334,9968.375,2930.2916666666665,957.25,40.375,13855.958333333334,48873.833333333336,0.22054063850292768,11.5,2,12,0,63015.75,49.416666666666664,-285.9583333333333,-9.041666666666666,-0.08333333333333333
2016-12-22,60629.541666666664,10716.458333333334,8042.583333333333,2673.875,837.875,44.416666666666664,11554.333333333334,49075.208333333336,0.1953446392929096,11.5,3,12,0,62729.791666666664,40.375,-2100.25,4.041666666666667,0.0
2016-12-23,55953.083333333336,16470.666666666668,13398.791666666666,3071.7916666666665,671.2916666666666,35.666666666666664,17141.958333333332,38811.125,0.3142702407295737,11.5,4,12,0,60629.541666666664,44.416666666666664,-4676.458333333333,-8.75,-1.2083333333333333
2016-12-24,47802.625,28396.041666666668,25460.333333333332,2935.5833333333335,535.2083333333334,13.541666666666666,28931.25,18871.375,0.6103080391245427,11.5,5,12,1,55953.083333333336,35.666666666666664,-8150.458333333333,-22.125,-0.7083333333333334
2016-12-25,44375.375,29990.541666666668,27191.333333333332,2799.25,275.2916666666667,-4.208333333333333,30265.833333333332,14109.541666666666,0.6882488890831416,11.5,6,12,1,47802.625,13.541666666666666,-3427.25,-17.75,0.3333333333333333
2016-12-26,44985.291666666664,29923.416666666668,27727.083333333332,2196.3333333333335,644.2916666666666,4.458333333333333,30567.708333333332,14417.583333333334,0.6842035416096736,11.5,0,12,0,44375.375,-4.208333333333333,609.9166666666666,8.666666666666666,0.4166666666666667
2016-12-27,52172.666666666664,26704.083333333332,24155.041666666668,2549.0416666666665,977.0,25.375,27681.083333333332,24491.583333333332,0.5433930304957053,11.5,1,12,0,44985.291666666664,4.458333333333333,7187.375,20.916666666666668,0.8333333333333334
2016-12-28,51208.958333333336,8957.791666666666,7931.25,1026.375,810.3333333333334,42.291666666666664,9768.125,41440.833333333336,0.202628729127692,11.5,2,12,0,52172.666666666664,25.375,-963.7083333333334,16.916666666666668,0.6666666666666666
2016-12-29,51105.541666666664,6987.458333333333,4953.625,2033.8333333333333,1787.9166666666667,46.625,8775.375,42330.166666666664,0.16921275179525755,11.5,3,12,0,51208.958333333336,42.291666666666664,-103.41666666666667,4.333333333333333,-0.08333333333333333
2016-12-30,51094.25,9968.875,7368.791666666667,2600.125,2022.75,41.708333333333336,11991.625,39102.625,0.2340458152184337,11.5,4,12,0,51105.541666666664,46.625,-11.291666666666666,-4.916666666666667,-0.08333333333333333
2016-12-31,47787.833333333336,13127.458333333334,9887.666666666666,3239.6666666666665,1440.8333333333333,36.708333333333336,14568.291666666666,33219.541666666664,0.30434493231695997,11.5,5,12,1,51094.25,41.708333333333336,-3306.4166666666665,-5.0,-0.4583333333333333
2017-01-01,42451.041666666664,12796.791666666666,10654.541666666666,2142.25,1470.4583333333333,24.666666666666668,14267.25,28183.791666666668,0.3394175052349521,11.5,6,1,1,47787.833333333336,36.708333333333336,-5336.791666666667,-12.041666666666666,0.041666666666666664
2017-01-02,56267.833333333336,12295.708333333334,9776.75,2518.9583333333335,519.9583333333334,43.333333333333336,12815.666666666666,43452.166666666664,0.23960179853038752,11.5,0,1,0,42451.041666666664,24.666666666666668,13816.791666666666,18.666666666666668,0.375
2017-01-03,62519.708333333336,27757.083333333332,24644.083333333332,3112.9166666666665,389.625,35.75,28146.708333333332,34373.0,0.44755596345053167,11.5,1,1,0,56267.833333333336,43.333333333333336,6251.875,-7.583333333333333,-1.1666666666666667
2017-01-04,63663.958333333336,28607.541666666668,25691.583333333332,2915.9166666666665,533.9166666666666,30.958333333333332,29141.458333333332,34522.5,0.4633672279759622,11.5,2,1,0,62519.708333333336,35.75,1144.25,-4.791666666666667,1.125
2017-01-05,62553.708333333336,10906.625,9587.125,1319.5,866.5416666666666,50.375,11773.166666666666,50780.541666666664,0.19383764912382973,11.5,3,1,0,63663.958333333336,30.958333333333332,-1110.25,19.416666666666668,0.4166666666666667
2017-01-06,59851.208333333336,4821.666666666667,3072.4583333333335,1749.1666666666667,1389.2916666666667,51.041666666666664,6210.958333333333,53640.25,0.1030390004501901,11.5,4,1,0,62553.708333333336,50.375,-2702.5,0.6666666666666666,-0.16666666666666666
2017-01-07,56254.541666666664,10512.833333333334,8183.416666666667,2329.3333333333335,349.4166666666667,41.333333333333336,10862.25,45392.291666666664,0.19451308677175902,11.5,5,1,1,59851.208333333336,51.041666666666664,-3596.6666666666665,-9.708333333333334,-0.08333333333333333
2017-01-08,51209.208333333336,1719.1666666666667,1461.0416666666667,258.125,207.875,42.791666666666664,1927.0416666666667,49282.166666666664,0.04004021470633797,11.5,6,1,1,56254.541666666664,41.333333333333336,-5045.333333333333,1.4583333333333333,0.041666666666666664
2017-01-09,63912.833333333336,7957.583333333333,5522.208333333333,2435.375,294.625,51.791666666666664,8252.208333333334,55660.625,0.12773633283245836,11.5,0,1,0,51209.208333333336,42.791666666666664,12703.625,9.0,-0.25
2017-01-10,65782.25,11682.125,9774.75,1907.5416666666667,543.5,51.333333333333336,12225.625,53556.625,0.1937101588741309,11.5,1,1,0,63912.833333333336,51.791666666666664,1869.4166666666667,-0.4583333333333333,0.16666666666666666
2017-01-11,66865.79166666667,26552.416666666668,23436.041666666668,3116.4166666666665,307.5,35.875,26859.916666666668,40005.875,0.39755238038407487,11.5,2,1,0,65782.25,51.333333333333336,1083.5416666666667,-15.458333333333334,-1.0833333333333333
2017-01-12,65496.041666666664,24366.333333333332,21853.833333333332,2512.5416666666665,744.375,35.083333333333336,25110.708333333332,40385.333333333336,0.38951581834637655,11.5,3,1,0,66865.79166666667,35.875,-1369.75,-0.7916666666666666,1.0416666666666667
2017-01-13,65505.583333333336,21608.916666666668,19595.416666666668,2013.5416666666667,596.2916666666666,40.375,22205.208333333332,43300.375,0.34063440439428566,11.5,4,1,0,65496.041666666664,35.083333333333336,9.541666666666666,5.291666666666667,-0.25
2017-01-14,56065.5,20299.5,17352.458333333332,2946.75,698.5416666666666,32.875,20998.041666666668,35067.458333333336,0.3774429908491459,11.5,5,1,1,65505.583333333336,40.375,-9440.083333333334,-7.5,-0.08333333333333333
2017-01-15,52007.625,9573.75,8473.583333333334,1100.1666666666667,671.0,39.458333333333336,10244.75,41762.875,0.20659841911038124,11.5,6,1,1,56065.5,32.875,-4057.875,6.583333333333333,0.4166666666666667
2017-01-16,64848.583333333336,2883.7916666666665,2705.5416666666665,178.16666666666666,733.375,65.16666666666667,3617.1666666666665,61231.416666666664,0.05680486927116493,11.5,0,1,0,52007.625,39.458333333333336,12840.958333333334,25.708333333333332,0.3333333333333333
2017-01-17,66549.125,3306.6666666666665,2907.2083333333335,399.5,954.4583333333334,83.16666666666667,4261.125,62288.0,0.0640275775482856,11.5,1,1,0,64848.583333333336,65.16666666666667,1700.5416666666667,18.0,-0.20833333333333334
